"","nodeLabel","CpG","correlations"
"cg05068636","VAE93","cg05068636",-0.511952317974622
"cg11225090","VAE93","cg11225090",0.51193646381225
"cg17586094","VAE93","cg17586094",-0.511895797244202
"cg17352276","VAE93","cg17352276",0.511865434876166
"cg05649108","VAE93","cg05649108",-0.511854529487751
"cg21122693","VAE93","cg21122693",0.511846534784835
"cg09450657","VAE93","cg09450657",-0.51182393747098
"cg12616877","VAE93","cg12616877",-0.511812081269774
"cg12995421","VAE93","cg12995421",-0.511800961968498
"cg03932459","VAE93","cg03932459",-0.511741383647839
"cg13758932","VAE93","cg13758932",-0.511666431233391
"cg17976294","VAE93","cg17976294",-0.511564416092286
"cg01288184","VAE93","cg01288184",0.511480062636987
"cg19547141","VAE93","cg19547141",-0.511443250541851
"cg19274618","VAE93","cg19274618",-0.511392642173629
"cg15171155","VAE93","cg15171155",-0.511383268841748
"cg00781388","VAE93","cg00781388",-0.511355342977276
"cg11249129","VAE93","cg11249129",-0.511316794578981
"cg20851513","VAE93","cg20851513",-0.511314380814194
"cg00364325","VAE93","cg00364325",-0.51128798160674
"cg18876487","VAE93","cg18876487",-0.511160850602024
"cg07615364","VAE93","cg07615364",0.511124203517927
"cg21748244","VAE93","cg21748244",-0.511084515847415
"cg21824733","VAE93","cg21824733",0.511079026491841
"cg09027725","VAE93","cg09027725",-0.510881147553154
"cg13468772","VAE93","cg13468772",-0.510866123308892
"cg07844563","VAE93","cg07844563",-0.510859405870591
"cg05230854","VAE93","cg05230854",-0.510776779239833
"cg21633105","VAE93","cg21633105",-0.510709577261621
"cg27181349","VAE93","cg27181349",0.51067241248166
"cg23768572","VAE93","cg23768572",-0.510662459794938
"cg27042584","VAE93","cg27042584",-0.51058521374184
"cg25354858","VAE93","cg25354858",-0.510488133002971
"cg17972105","VAE93","cg17972105",0.510369379889598
"cg22160263","VAE93","cg22160263",-0.510274238216225
"cg25785397","VAE93","cg25785397",0.510206649299335
"cg24421865","VAE93","cg24421865",-0.510142129659302
"cg22888850","VAE93","cg22888850",-0.510134231814152
"cg19141556","VAE93","cg19141556",-0.510127381576356
"cg11592377","VAE93","cg11592377",-0.510051443910273
"cg25747670","VAE93","cg25747670",-0.510033151927187
"cg24180759","VAE93","cg24180759",-0.509978562391379
"cg07964219","VAE93","cg07964219",-0.509953974630631
"cg06522681","VAE93","cg06522681",-0.509924827953825
"cg25436414","VAE93","cg25436414",-0.509908004393565
"cg23380496","VAE93","cg23380496",-0.509874072591452
"cg05912079","VAE93","cg05912079",0.509774072036419
"cg03149770","VAE93","cg03149770",-0.509772838804414
"cg15617549","VAE93","cg15617549",-0.509662616273941
"cg09543200","VAE93","cg09543200",-0.50963128797433
"cg19040012","VAE93","cg19040012",0.509627255980628
"cg01980793","VAE93","cg01980793",0.509616657858832
"cg14453935","VAE93","cg14453935",-0.509588650911624
"cg12446303","VAE93","cg12446303",-0.509573171174294
"cg23711059","VAE93","cg23711059",-0.50956495231538
"cg24268966","VAE93","cg24268966",-0.509552458019733
"cg11066776","VAE93","cg11066776",-0.509516312669849
"cg10305311","VAE93","cg10305311",-0.509495374318167
"cg09503202","VAE93","cg09503202",-0.509472225625865
"cg15756227","VAE93","cg15756227",-0.509469494243155
"cg23786883","VAE93","cg23786883",-0.509393972867956
"cg24659037","VAE93","cg24659037",-0.509392723118902
"cg14089067","VAE93","cg14089067",0.509363346076219
"cg25504217","VAE93","cg25504217",-0.509301558469076
"cg10355623","VAE93","cg10355623",-0.509251672310762
"cg03104467","VAE93","cg03104467",-0.509239419678159
"cg22538355","VAE93","cg22538355",-0.509164876867099
"cg12500707","VAE93","cg12500707",-0.509130369766748
"cg20837557","VAE93","cg20837557",0.50906264473956
"cg16936289","VAE93","cg16936289",0.509058616907289
"cg07565042","VAE93","cg07565042",-0.509021561536146
"cg21094454","VAE93","cg21094454",-0.509015762172152
"cg00112238","VAE93","cg00112238",0.508943483025136
"cg09470274","VAE93","cg09470274",-0.5089415208474
"cg18102072","VAE93","cg18102072",-0.508857973415159
"cg24091195","VAE93","cg24091195",-0.5088161487522
"cg25306432","VAE93","cg25306432",-0.508763454938437
"cg11157525","VAE93","cg11157525",-0.508745971222251
"cg07551677","VAE93","cg07551677",-0.508680662793667
"cg06178887","VAE93","cg06178887",-0.508657163329263
"cg12981270","VAE93","cg12981270",-0.508644590696866
"cg07725967","VAE93","cg07725967",-0.508642022274926
"cg15153175","VAE93","cg15153175",-0.508582080298888
"cg11835050","VAE93","cg11835050",-0.508575093344251
"cg08847775","VAE93","cg08847775",0.508503173493404
"cg19118904","VAE93","cg19118904",0.50849772289451
"cg03489907","VAE93","cg03489907",-0.508440582901837
"cg22528466","VAE93","cg22528466",-0.508407734472127
"cg03113800","VAE93","cg03113800",-0.508400179657925
"cg13877930","VAE93","cg13877930",-0.508389094996822
"cg04023439","VAE93","cg04023439",-0.508310956386697
"cg07098168","VAE93","cg07098168",-0.508294000900639
"cg12417807","VAE93","cg12417807",-0.508218142013589
"cg09609598","VAE93","cg09609598",-0.508207910854618
"cg21137417","VAE93","cg21137417",-0.508190863535472
"cg02596940","VAE93","cg02596940",0.508174180420701
"cg25245161","VAE93","cg25245161",-0.508162724811506
"cg24498636","VAE93","cg24498636",-0.508149245266692
"cg14251312","VAE93","cg14251312",-0.508145355470311
"cg05431974","VAE93","cg05431974",-0.508106958667449
"cg13754355","VAE93","cg13754355",-0.508105040944831
"cg01963224","VAE93","cg01963224",0.508057600728253
"cg06383247","VAE93","cg06383247",-0.508008593780435
"cg12927715","VAE93","cg12927715",-0.507992100055864
"cg07656173","VAE93","cg07656173",0.507988772371825
"cg12241963","VAE93","cg12241963",0.507976869193651
"cg01833057","VAE93","cg01833057",0.50795469679965
"cg01664925","VAE93","cg01664925",-0.507907351497446
"cg27603000","VAE93","cg27603000",-0.507858944917262
"cg00620921","VAE93","cg00620921",-0.507838710764081
"cg23063243","VAE93","cg23063243",-0.507825554138019
"cg01901579","VAE93","cg01901579",-0.507808227212438
"cg16779811","VAE93","cg16779811",0.507805119434438
"cg06151165","VAE93","cg06151165",-0.507715871705806
"cg25197194","VAE93","cg25197194",0.507695175644615
"cg23244234","VAE93","cg23244234",-0.507591844713744
"cg02305353","VAE93","cg02305353",-0.507555039811898
"cg03241571","VAE93","cg03241571",-0.507525432115289
"cg13720048","VAE93","cg13720048",-0.507503807939371
"cg04101806","VAE93","cg04101806",-0.507490644525762
"cg17782848","VAE93","cg17782848",-0.507461320519314
"cg16425489","VAE93","cg16425489",-0.507445871680194
"cg20116800","VAE93","cg20116800",0.507436500123502
"cg11737413","VAE93","cg11737413",-0.507399273585295
"cg00365411","VAE93","cg00365411",-0.507351105394481
"cg12075442","VAE93","cg12075442",-0.507314244017668
"cg07427642","VAE93","cg07427642",-0.507308603941438
"cg26019259","VAE93","cg26019259",-0.507249784419926
"cg11828621","VAE93","cg11828621",-0.507247298063192
"cg07070728","VAE93","cg07070728",0.507239943762478
"cg03409062","VAE93","cg03409062",-0.507220721220219
"cg00678050","VAE93","cg00678050",-0.507203372776672
"cg20793341","VAE93","cg20793341",-0.507188065365731
"cg01041256","VAE93","cg01041256",-0.507183164614655
"cg05005332","VAE93","cg05005332",-0.507122025977125
"cg20429350","VAE93","cg20429350",-0.507114415988137
"cg02727079","VAE93","cg02727079",-0.507093542412896
"cg09947795","VAE93","cg09947795",-0.507092194789542
"cg03022263","VAE93","cg03022263",-0.507044036146104
"cg15108048","VAE93","cg15108048",-0.507027824622188
"cg15208267","VAE93","cg15208267",-0.506899338073161
"cg16448847","VAE93","cg16448847",-0.506816811710386
"cg16501892","VAE93","cg16501892",-0.506787953848604
"cg14850784","VAE93","cg14850784",0.506757063778921
"cg18409838","VAE93","cg18409838",-0.506754613848995
"cg13792581","VAE93","cg13792581",-0.506649387472293
"cg16259571","VAE93","cg16259571",-0.506605091750733
"cg21246236","VAE93","cg21246236",-0.506601445649943
"cg21546915","VAE93","cg21546915",-0.506580494772517
"cg10501621","VAE93","cg10501621",-0.506547704477156
"cg09996597","VAE93","cg09996597",-0.506530734860677
"cg12249901","VAE93","cg12249901",-0.506489562952462
"cg15471868","VAE93","cg15471868",-0.506474674278329
"cg25561409","VAE93","cg25561409",-0.506468849580405
"cg07393508","VAE93","cg07393508",-0.506412597203598
"cg06959135","VAE93","cg06959135",-0.506411637322404
"cg12799846","VAE93","cg12799846",-0.506410872416975
"cg24605341","VAE93","cg24605341",-0.506385256693014
"cg22897193","VAE93","cg22897193",-0.506311585201102
"cg19854835","VAE93","cg19854835",-0.506294894853484
"cg12232388","VAE93","cg12232388",0.506285157144088
"cg23935006","VAE93","cg23935006",-0.506240835106106
"cg19093782","VAE93","cg19093782",-0.50623620233888
"cg00949661","VAE93","cg00949661",0.506135489442962
"cg02892295","VAE93","cg02892295",-0.506106196420941
"cg17937722","VAE93","cg17937722",-0.506018037336779
"cg12171771","VAE93","cg12171771",-0.505995695904162
"cg20185945","VAE93","cg20185945",-0.505944013778017
"cg18469458","VAE93","cg18469458",-0.50588593079477
"cg18144647","VAE93","cg18144647",-0.505882591005799
"cg26435149","VAE93","cg26435149",0.505839232507477
"cg02764722","VAE93","cg02764722",-0.505837126006506
"cg10331073","VAE93","cg10331073",-0.505828422339463
"cg24720132","VAE93","cg24720132",-0.505801734075648
"cg06548710","VAE93","cg06548710",-0.505755470355029
"cg10984962","VAE93","cg10984962",-0.50575240742844
"cg06623778","VAE93","cg06623778",0.505742648883093
"cg00587485","VAE93","cg00587485",-0.505598782264231
"cg11840104","VAE93","cg11840104",-0.505593287967847
"cg16580937","VAE93","cg16580937",-0.505573673637724
"cg19020434","VAE93","cg19020434",-0.505538896894216
"cg10770533","VAE93","cg10770533",-0.505520874220846
"cg19422460","VAE93","cg19422460",-0.505503561176807
"cg16656232","VAE93","cg16656232",-0.505476212852607
"cg16570256","VAE93","cg16570256",-0.505471713323762
"cg03157795","VAE93","cg03157795",-0.505438003969558
"cg04764812","VAE93","cg04764812",-0.505379646344374
"cg24979513","VAE93","cg24979513",-0.505298927087568
"cg17191872","VAE93","cg17191872",-0.505233024082453
"cg14537430","VAE93","cg14537430",-0.50516445872904
"cg08116263","VAE93","cg08116263",-0.50511713773032
"cg25494730","VAE93","cg25494730",-0.505108050695844
"cg08763351","VAE93","cg08763351",-0.505090625767037
"cg11350504","VAE93","cg11350504",-0.50505736127426
"cg08894020","VAE93","cg08894020",0.505030461487259
"cg01383345","VAE93","cg01383345",-0.504901043223051
"cg25199005","VAE93","cg25199005",-0.504891591102039
"cg17375396","VAE93","cg17375396",0.504813208217525
"cg16941122","VAE93","cg16941122",0.504793170064806
"cg06808825","VAE93","cg06808825",-0.50474724161611
"cg01853665","VAE93","cg01853665",-0.504703544888042
"cg17179571","VAE93","cg17179571",-0.504689718867772
"cg26946235","VAE93","cg26946235",-0.504660815216952
"cg05060976","VAE93","cg05060976",-0.504614276836353
"cg07624918","VAE93","cg07624918",-0.504602124423837
"cg09261794","VAE93","cg09261794",-0.504534728634088
"cg06951677","VAE93","cg06951677",-0.504508011417567
"cg07159114","VAE93","cg07159114",-0.504504885446956
"cg25593573","VAE93","cg25593573",-0.504500356532355
"cg12890430","VAE93","cg12890430",-0.504425438445061
"cg00572387","VAE93","cg00572387",-0.504402606453661
"cg25219874","VAE93","cg25219874",-0.504399293645913
"cg02331808","VAE93","cg02331808",-0.504390349285805
"cg13478737","VAE93","cg13478737",-0.504377421625704
"cg04083776","VAE93","cg04083776",-0.50426052345734
"cg25398044","VAE93","cg25398044",-0.504253030762294
"cg17195635","VAE93","cg17195635",-0.504251356874769
"cg01994902","VAE93","cg01994902",0.504246887797569
"cg05746403","VAE93","cg05746403",-0.504242053881538
"cg24345639","VAE93","cg24345639",-0.504186449461616
"cg16122269","VAE93","cg16122269",-0.504183261888006
"cg08210688","VAE93","cg08210688",0.504182995222625
"cg25100011","VAE93","cg25100011",-0.504156967332463
"cg25884442","VAE93","cg25884442",-0.504090325879037
"cg26344798","VAE93","cg26344798",-0.504054623608417
"cg11300341","VAE93","cg11300341",-0.504018353905362
"cg01977798","VAE93","cg01977798",-0.504017358045213
"cg23457258","VAE93","cg23457258",-0.50395636204801
"cg04565255","VAE93","cg04565255",0.503944954821276
"cg05371688","VAE93","cg05371688",-0.503935114063841
"cg06573398","VAE93","cg06573398",-0.503786566017194
"cg23250700","VAE93","cg23250700",0.503776412128642
"cg06329225","VAE93","cg06329225",-0.503754485301655
"cg05479130","VAE93","cg05479130",0.503688728290798
"cg11185992","VAE93","cg11185992",-0.503653800379102
"cg20002942","VAE93","cg20002942",-0.503634170150868
"cg18010520","VAE93","cg18010520",-0.503624112643247
"cg04625862","VAE93","cg04625862",0.50360240791456
"cg15022039","VAE93","cg15022039",0.503589722436868
"cg19990723","VAE93","cg19990723",-0.5035863266439
"cg06639691","VAE93","cg06639691",-0.503566006319989
"cg08924023","VAE93","cg08924023",-0.503542417023886
"cg16492341","VAE93","cg16492341",-0.503480249562758
"cg23067466","VAE93","cg23067466",-0.503473643150657
"cg22019247","VAE93","cg22019247",-0.5034051635552
"cg20141398","VAE93","cg20141398",-0.503405072521503
"cg00869582","VAE93","cg00869582",-0.503401048591935
"cg05423100","VAE93","cg05423100",-0.50337912959786
"cg24055855","VAE93","cg24055855",-0.503372523418564
"cg10499378","VAE93","cg10499378",-0.503319167141798
"cg18124134","VAE93","cg18124134",-0.503288204806648
"cg07264634","VAE93","cg07264634",-0.503279842459647
"cg04748511","VAE93","cg04748511",-0.503239905538121
"cg25318456","VAE93","cg25318456",-0.503190842826037
"cg01588455","VAE93","cg01588455",-0.503184598706745
"cg22901794","VAE93","cg22901794",-0.503131914120241
"cg11681428","VAE93","cg11681428",-0.503131551506309
"cg13663644","VAE93","cg13663644",-0.503047027956507
"cg24145118","VAE93","cg24145118",-0.503033245106389
"cg04841121","VAE93","cg04841121",-0.50297550220522
"cg06058699","VAE93","cg06058699",-0.502963133412804
"cg26353296","VAE93","cg26353296",0.50278812617854
"cg14112601","VAE93","cg14112601",0.502786296812273
"cg05986168","VAE93","cg05986168",-0.502780814436221
"cg25080182","VAE93","cg25080182",-0.502771166289049
"cg08160970","VAE93","cg08160970",-0.502739459780492
"cg20516032","VAE93","cg20516032",0.502665889342098
"cg15417798","VAE93","cg15417798",0.502610715387607
"cg15716680","VAE93","cg15716680",0.502542711073091
"cg24211976","VAE93","cg24211976",-0.502537599018677
"cg02127689","VAE93","cg02127689",-0.502508840621637
"cg15748555","VAE93","cg15748555",-0.502482654652378
"cg24984629","VAE93","cg24984629",-0.502451929603257
"cg01821088","VAE93","cg01821088",-0.502420168194777
"cg27217474","VAE93","cg27217474",-0.502377457993529
"cg27077673","VAE93","cg27077673",0.502369342696022
"cg25783550","VAE93","cg25783550",-0.502357081328301
"cg11177858","VAE93","cg11177858",-0.502314312354125
"cg08943494","VAE93","cg08943494",0.502303260864088
"cg02937158","VAE93","cg02937158",-0.502295600818057
"cg21767657","VAE93","cg21767657",-0.50228807800712
"cg10090241","VAE93","cg10090241",-0.502286742554064
"cg12030226","VAE93","cg12030226",-0.502282747642025
"cg00214012","VAE93","cg00214012",-0.502276181846188
"cg16407699","VAE93","cg16407699",0.502235064921186
"cg00313297","VAE93","cg00313297",-0.50221694856283
"cg18013056","VAE93","cg18013056",-0.502113879271144
"cg00422488","VAE93","cg00422488",0.502108745853963
"cg12135457","VAE93","cg12135457",-0.502088352733666
"cg09757158","VAE93","cg09757158",-0.502080273924287
"cg27554556","VAE93","cg27554556",0.50206725942494
"cg26203572","VAE93","cg26203572",-0.502042950488595
"cg16112157","VAE93","cg16112157",-0.502029194086439
"cg13394110","VAE93","cg13394110",-0.502002445860319
"cg13604445","VAE93","cg13604445",0.501996724793201
"cg24278165","VAE93","cg24278165",0.501989092947244
"cg08351085","VAE93","cg08351085",-0.501988185785846
"cg02657375","VAE93","cg02657375",-0.501973636306952
"cg11697317","VAE93","cg11697317",-0.501971938998449
"cg06542302","VAE93","cg06542302",-0.501934906478685
"cg02941286","VAE93","cg02941286",-0.501927179559886
"cg24162270","VAE93","cg24162270",-0.501877496282223
"cg09118749","VAE93","cg09118749",-0.501849824665735
"cg19787532","VAE93","cg19787532",-0.501832285033921
"cg09212014","VAE93","cg09212014",-0.501813131930753
"cg26745294","VAE93","cg26745294",-0.501780834126409
"cg23963517","VAE93","cg23963517",-0.501779652584305
"cg12578486","VAE93","cg12578486",0.50172407208373
"cg14851608","VAE93","cg14851608",-0.501712711659608
"cg00814328","VAE93","cg00814328",-0.501712612325852
"cg08036487","VAE93","cg08036487",-0.501679304223664
"cg21672572","VAE93","cg21672572",0.501674238513738
"cg19314470","VAE93","cg19314470",-0.50166061115532
"cg05573378","VAE93","cg05573378",-0.501649692449622
"cg14743748","VAE93","cg14743748",-0.501613999158104
"cg24232083","VAE93","cg24232083",0.501600659577035
"cg07124832","VAE93","cg07124832",-0.501500987427147
"cg08121164","VAE93","cg08121164",-0.501479238521736
"cg00594129","VAE93","cg00594129",-0.5014362390478
"cg24262376","VAE93","cg24262376",-0.501382907008229
"cg01569601","VAE93","cg01569601",-0.501370817298614
"cg21583565","VAE93","cg21583565",0.501349855619062
"cg11348653","VAE93","cg11348653",-0.501314487296757
"cg25783892","VAE93","cg25783892",0.50129592946733
"cg03920003","VAE93","cg03920003",0.501280729987683
"cg02127209","VAE93","cg02127209",0.50125007704851
"cg08242576","VAE93","cg08242576",-0.501176566523625
"cg16392797","VAE93","cg16392797",-0.501173393678455
"cg10599633","VAE93","cg10599633",-0.501152492882887
"cg17324588","VAE93","cg17324588",-0.501039694618312
"cg16935061","VAE93","cg16935061",-0.50098292675823
"cg02502233","VAE93","cg02502233",0.500972399621151
"cg08237040","VAE93","cg08237040",-0.50093189050773
"cg11888747","VAE93","cg11888747",0.500914476988419
"cg24114651","VAE93","cg24114651",-0.500909799504822
"cg26313599","VAE93","cg26313599",-0.500899273982761
"cg20995304","VAE93","cg20995304",-0.50080714677445
"cg23908943","VAE93","cg23908943",-0.500805586051713
"cg08321942","VAE93","cg08321942",0.50078973350404
"cg05281645","VAE93","cg05281645",-0.500785051281966
"cg07363212","VAE93","cg07363212",-0.500760868311915
"cg03889013","VAE93","cg03889013",0.500756832916001
"cg06788267","VAE93","cg06788267",0.500722423533272
"cg16996682","VAE93","cg16996682",0.500689776628814
"cg08471972","VAE93","cg08471972",-0.500672807052164
"cg09134794","VAE93","cg09134794",-0.500640143536733
"cg24834751","VAE93","cg24834751",-0.50064011681612
"cg06118116","VAE93","cg06118116",-0.500610796470261
"cg05673731","VAE93","cg05673731",0.500600604123002
"cg23368579","VAE93","cg23368579",0.500575044421162
"cg19165640","VAE93","cg19165640",0.500529203615255
"cg08821600","VAE93","cg08821600",-0.500526960113989
"cg19932515","VAE93","cg19932515",0.500516109820525
"cg14239497","VAE93","cg14239497",-0.500510818726455
"cg01974138","VAE93","cg01974138",-0.500444797818214
"cg24867601","VAE93","cg24867601",-0.500441048064785
"cg00085619","VAE93","cg00085619",-0.500429361845823
"cg03515844","VAE93","cg03515844",0.500419260688416
"cg04191306","VAE93","cg04191306",-0.500376665331929
"cg08493762","VAE93","cg08493762",-0.50036690554855
"cg13672106","VAE93","cg13672106",0.500316913418036
"cg13886135","VAE93","cg13886135",-0.500264083805886
"cg08582701","VAE93","cg08582701",-0.500246908013748
"cg09615505","VAE93","cg09615505",-0.500228393678566
"cg06972010","VAE93","cg06972010",-0.500223052019475
"cg24975821","VAE93","cg24975821",-0.500152000824628
"cg14216997","VAE93","cg14216997",-0.500121585065821
"cg16557178","VAE93","cg16557178",-0.500109490800602
"cg21658225","VAE93","cg21658225",-0.50000387208755
